claim_id,claim_amount,claim_date,claim_type,claim_description,policy_premium,policy_tenure_days,coverage_limit,deductible,policy_start_date,customer_id,age,occupation,location,num_prior_claims,days_to_report,report_date,documentation_quality,witness_available,police_report_filed,phone_number,repair_shop,shared_address,shared_phone,suspicious_repair_shop,linked_claims,is_fraud,claim_to_premium_ratio,claim_to_coverage_ratio,early_claim,high_claim_history
8f900f81-5c57-4337-a51c-f515a8cb482d,2007.84,2025-03-11,Theft,Vehicle stolen from parking lot,1860.47,433,25000,250,2024-04-21,65f845b2-721c-463a-a1ee-01e6dcbf0775,71,Retail Worker,"808 Morris Knolls
Jasonview, AL 05138",2,0,2025-03-11,8,False,False,441.236.3491,Shop_8,False,False,False,0,False,1.0792111670706863,0.0803136,0,0
360824da-33a3-4a74-8046-9354f82258a7,2149.94,2024-09-11,Collision,Intersection accident,478.09,2241,100000,2500,2019-05-10,d306e664-c585-4b6b-bb98-ac6e1ac6e2bf,56,Teacher,"02389 Krueger Flats Apt. 600
Jenniferstad, MA 00859",3,25,2024-10-06,4,True,True,(558)848-6899,Shop_5,False,False,True,1,True,4.4969357233993605,0.021499400000000002,0,1
56c0ce6d-7729-4d86-b4c5-2c3092ce75c0,19940.64,2021-12-05,Bodily Injury,Concussion,2620.87,1617,250000,500,2021-01-23,a8add90c-d31b-400e-a056-93c12ffe6d30,21,Office Manager,"USS Hernandez
FPO AP 05173",2,0,2021-12-05,9,False,True,001-261-329-8753,Shop_5,False,False,False,0,False,7.608404842666748,0.07976256,0,0
2e622db4-ee22-4bce-ad0b-976fc814b1af,28625.63,2021-09-12,Fire,Garage fire,2158.52,1565,500000,2500,2021-03-16,eb659ff1-e0fc-4ad6-8ce3-68c20a0324d7,38,Accountant,"USCGC Baker
FPO AE 45389",0,7,2021-09-19,9,True,True,923.408.4051x080,Shop_6,False,False,False,0,False,13.261693197190668,0.057251260000000005,0,0
b37b605e-9105-4084-b759-0bfc393fee64,8779.65,2024-05-20,Bodily Injury,Broken arm,2408.7,1160,25000,250,2022-04-25,7968c391-089b-458b-8733-6e4e9e48c667,75,Doctor,"45901 Kayla Rapids Apt. 476
Port Stephanie, OR 60988",1,2,2024-05-22,7,True,True,(289)979-2270,Shop_13,False,False,False,0,False,3.644974467555113,0.351186,0,0
004f0bd4-b3e4-4ee1-b702-b5c7c6a0928c,29227.48,2016-10-05,Fire,Engine fire,4600.38,3530,250000,1000,2015-10-29,1aeb1100-82cd-4317-bc24-5777d41b34ac,42,Teacher,"179 James Roads Apt. 039
South Michael, SD 87705",0,0,2016-10-05,7,True,True,001-912-317-0994x495,Shop_11,False,False,False,0,False,6.353275164225564,0.11690992,0,0
20bd1422-0b0b-41de-be61-2d6605bf0618,411559.86,2020-12-22,Theft,Break-in theft,3801.46,1732,500000,5000,2020-09-30,6930b0c4-d557-4899-a5b2-c7ea29476f54,33,Teacher,"22591 Robert Isle
South Emmafort, IL 77937",0,1,2020-12-23,2,False,True,(274)968-0715x45168,Shop_1,False,True,True,3,True,108.26363028941512,0.82311972,0,0
bef686c2-7289-4518-b288-adccc5546e82,25000.0,2023-10-06,Theft,Carjacking,3564.3,2816,25000,250,2017-10-12,e9dfec9c-3811-4e4c-a17e-a4003d99b7fa,32,Teacher,"594 Smith Trace
Samanthashire, WA 97388",0,0,2023-10-06,8,True,True,952-315-5027x71369,Shop_11,False,False,False,0,False,7.013999943888,1.0,0,0
10f81bf9-9de0-439a-bcac-6ffaadc83fdd,7442.08,2022-06-14,Personal Injury,Product liability,3033.48,2049,25000,250,2019-11-18,354490c6-badd-4e32-915a-b6e2dd068b8c,68,Teacher,"Unit 5579 Box 5364
DPO AP 20213",0,1,2022-06-15,9,False,False,656-299-7150,Shop_15,False,False,False,0,False,2.45331434524045,0.2976832,0,0
0f423f8a-5a6c-427b-a14b-58b8b739b772,1609.61,2021-06-27,Theft,Carjacking,1752.82,1608,500000,500,2021-02-01,3c558ee2-2ef0-44a7-9895-8c166b94c953,25,Engineer,"7341 Riley Corner
Lake Nicholaschester, AL 66051",0,2,2021-06-29,10,False,True,760-326-2247x8922,Shop_5,False,False,False,0,False,0.9182973722344564,0.0032192199999999996,0,0
34dcffd5-d9c5-45b1-94ac-96f7bda2f023,21523.23,2021-10-21,Personal Injury,Slip and fall,2950.68,2672,500000,500,2018-03-05,6056f67f-b615-4051-891d-89d2faead36b,22,Self-employed,"586 Hunter Hollow Apt. 362
Matthewhaven, ND 95044",0,0,2021-10-21,8,True,True,314.378.7508x057,Shop_8,False,False,False,1,False,7.294328764894872,0.04304646,0,0
73585bb3-5845-4dce-9d93-3f323df88fb7,11864.7,2023-07-31,Property Damage,Shopping cart damage,4389.75,1865,500000,250,2020-05-20,9cac0a3c-0ce5-442a-aaa1-11ff8cc3895c,52,Salesperson,"4813 Williams Meadow
North Susan, AK 45040",0,1,2023-08-01,9,True,False,341-781-4695x0714,Shop_14,False,False,False,0,False,2.702819067145054,0.0237294,0,0
fa8600cd-1094-45d1-b71d-8129cd80af82,33005.11,2024-03-14,Property Damage,Vandalism to vehicle,1555.49,727,250000,500,2023-07-02,55caecc0-bf29-42a8-9aa6-706a3888a9ac,58,Unemployed,"58804 Holt Knolls Apt. 558
Port Johnville, WY 43408",0,2,2024-03-16,10,True,False,001-931-635-2148x5751,Shop_12,False,False,False,1,False,21.21846492102167,0.13202044,0,0
badc2d2d-ab0a-4408-b301-0c84dac72a71,8070.9,2024-07-26,Natural Disaster,Flood damage,853.99,498,500000,5000,2024-02-16,ef56cb9e-b087-40e9-9b66-5e25fbe53218,54,Self-employed,"91465 Jacob Turnpike
West Patricia, NH 72604",1,0,2024-07-26,7,False,True,001-204-957-9725x184,Shop_15,False,False,False,0,False,9.450813241372849,0.016141799999999998,0,0
b3646227-1351-4fc4-bd6b-2de9c13a69b3,2561.37,2024-06-15,Bodily Injury,Whiplash from collision,4079.7,1486,25000,5000,2021-06-03,1dbea7d5-8cb9-4c32-b498-c16594469d05,19,Teacher,"02981 Jason Trace Apt. 843
New David, LA 11533",0,0,2024-06-15,8,True,False,+1-279-663-3050x7495,Shop_20,False,False,False,0,False,0.6278329288918303,0.1024548,0,0
420687c7-f211-4938-8077-293207b16dcd,25000.0,2023-11-03,Collision,Hit parked car,3350.38,695,25000,5000,2023-08-03,395ae6b2-58f1-4ae7-8fa4-aaa03c13abd0,36,Engineer,"882 Simmons Crest
Brownbury, WI 55571",1,1,2023-11-04,7,True,False,+1-565-722-9782x8075,Shop_4,False,False,False,0,False,7.461840149475582,1.0,0,0
84bbaf7a-9711-4545-ae2f-cae7aedb3046,4400.22,2024-08-02,Collision,Highway collision,2100.53,518,100000,5000,2024-01-27,595b9abc-1b97-4332-8a9b-37f0ef5e4a66,40,Engineer,"22691 James Mountain
Tashatown, TX 94967",1,41,2024-09-12,4,False,True,(274)968-0715x45168,Shop_4,True,True,True,1,True,2.094814165948594,0.044002200000000005,0,0
a91dcf83-3275-4467-b63f-c786bc27b62b,15252.11,2025-06-06,Theft,Catalytic converter theft,4929.04,184,25000,1000,2024-12-26,31ebddc2-0547-4c29-9da5-a602ab36708a,24,Engineer,"5539 Thomas Forges Suite 515
Randallborough, VA 71735",3,0,2025-06-06,8,True,True,928.680.0332,Shop_12,False,False,False,0,False,3.094336828266762,0.6100844,0,1
6eff43d6-caf5-4b13-a292-032015457e30,3799.24,2023-01-15,Personal Injury,Dog bite,3578.57,2940,50000,5000,2017-06-10,5391c950-8341-4213-ba22-0cd4d3c0fcef,64,Construction Worker,"002 Wendy Rapid Suite 559
West Gregoryland, TX 50760",0,0,2023-01-15,10,True,False,357.572.0897,Shop_16,False,False,False,0,False,1.0616642960735712,0.07598479999999999,0,0
db8994d9-01d6-428c-92ed-3095eb4709a1,10237.79,2025-04-20,Fire,Arson,1604.25,472,500000,2500,2024-03-13,86577c14-2486-4375-a720-79f4dece730c,40,Lawyer,"Unit 3585 Box 8243
DPO AA 69374",1,0,2025-04-20,8,False,True,757.262.3623x91613,Shop_11,False,False,False,0,False,6.381667445846969,0.02047558,0,0
1885a2b7-ffaf-4a8e-9e05-b893fa59387c,12402.0,2024-11-28,Theft,Carjacking,4691.03,1604,50000,2500,2021-02-05,d7db0ecd-07c4-4f96-91e4-ac5f5c4bf13c,35,Lawyer,"7352 David Lake Suite 299
New Alan, PA 09672",0,7,2024-12-05,9,True,False,898.291.2300x305,Shop_5,False,False,False,0,False,2.6437690656423003,0.24804,0,0
2f2bdc13-b216-4b5a-9c60-57fee5605cfb,22354.04,2025-06-01,Theft,Catalytic converter theft,1668.9,96,25000,250,2025-03-24,2f4cfefb-f798-48a2-8d9e-84ec90e9e294,33,Engineer,"391 Christopher Rapids
South Diana, MH 85423",1,0,2025-06-01,4,False,True,247-817-4654x214,Shop_3,False,False,True,3,True,13.394475402960033,0.8941616,0,0
549c9eb9-31ab-4158-acf6-073bd500c147,435645.13,2025-04-25,Bodily Injury,Broken arm,1015.92,74,500000,500,2025-04-15,07743c94-f5c9-4459-9db1-bd5e91a4d796,57,Teacher,"34414 Hunter Islands
North Ginamouth, MO 95449",0,19,2025-05-14,3,False,True,677-702-7278x57608,Shop_5,False,False,True,1,True,428.8183419954327,0.87129026,1,0
3b88f104-3f0c-4001-a5c2-22216892eda3,3031.4,2024-01-24,Fire,Arson,646.73,782,500000,500,2023-05-08,bc81ddf7-5866-44dc-90ff-273c065faa14,54,Accountant,"PSC 8873, Box 0296
APO AP 17438",0,2,2024-01-26,9,True,True,(440)897-6282x7128,Shop_10,False,False,False,0,False,4.687272895953489,0.0060628,0,0
d61bf839-c483-4fec-b270-6f7a4cce7196,10790.16,2022-05-02,Personal Injury,Slip and fall,2524.41,3439,250000,250,2016-01-28,546989cf-c6a5-4693-b04a-aa017256c86f,36,Teacher,"35076 Reed Knoll Apt. 558
Port Bryanberg, TN 20495",0,1,2022-05-03,8,False,False,977.445.9254x123,Shop_13,False,False,False,0,False,4.27432944727679,0.04316064,0,0
6de58afb-6cdb-4300-a1f9-c456de7064b1,12559.2,2020-02-07,Collision,Hit parked car,3457.29,2261,50000,500,2019-04-20,0193bdee-2fbd-441d-a4b6-4a93170f0ff2,27,Lawyer,"93823 Larry Circles Apt. 468
Rodriguezstad, WI 54950",2,2,2020-02-09,8,True,True,001-871-755-5650x467,Shop_9,False,False,False,0,False,3.6326718325624987,0.251184,0,0
ef29f413-7fda-4666-9b31-4321aa4e8b03,9103.0,2025-05-25,Collision,Rear-ended at traffic light,2805.2,69,50000,5000,2025-04-20,18b6dfc7-3b50-494f-a8bf-ffddbb9ddc31,55,Lawyer,"22691 James Mountain
Tashatown, TX 94967",6,30,2025-06-24,3,False,False,001-933-641-2328x12067,Shop_3,True,True,True,2,True,3.245044916583488,0.18206,1,1
73fe7e1d-f36d-4b13-9f53-4d9aa7faf009,236.72,2016-02-17,Personal Injury,Slip and fall,978.53,3422,100000,250,2016-02-14,0b398e89-f842-4163-9455-5290017c75c5,34,Self-employed,"5915 Anthony Mount
Gibsonview, PA 86747",0,0,2016-02-17,4,False,True,474.729.6717x56551,Shop_3,False,True,True,3,True,0.24191389124503082,0.0023672,0,0
dadcc6fe-93ed-4370-8dc7-af5d74d8f282,431.18,2022-04-25,Collision,Highway collision,2113.59,1604,25000,500,2021-02-05,7b8632c7-2191-4470-a53f-843ac95da2fb,67,Self-employed,"80090 Joshua Island
South Savannahmouth, FM 18252",2,14,2022-05-09,8,True,True,580.208.5909x93223,Shop_5,False,False,False,0,False,0.20400361470294617,0.0172472,0,0
49143274-97a8-4ea8-894d-1243e3957f68,46377.49,2020-05-23,Personal Injury,Slip and fall,2841.74,1965,500000,500,2020-02-10,7a33b836-6c9a-4616-9c86-c048365f6c6d,38,Self-employed,"9351 Steven Passage
Bryanborough, LA 82876",1,0,2020-05-23,6,False,True,654-709-4617,Shop_17,False,False,False,0,False,16.320103176223018,0.09275498,0,0
ca84db85-e2cc-4dc8-bc9f-2e355b73d199,11075.29,2025-01-19,Personal Injury,Product liability,3754.25,819,25000,2500,2023-04-01,fa0e17d4-1af5-4f8a-b0a3-0d1279aa2280,44,Construction Worker,"9336 Pacheco Corners Apt. 796
South Janicemouth, NE 49824",0,2,2025-01-21,6,True,False,918.771.8201x7883,Shop_15,False,False,False,0,False,2.9500672571086106,0.44301160000000006,0,0
8c2518f5-4327-4ae5-a69b-b87798481053,25000.0,2024-10-14,Fire,Engine fire,2973.76,622,25000,5000,2023-10-15,971208be-cd5f-4f81-9a14-f65ca48e7038,62,Doctor,"USNV Massey
FPO AP 39132",0,2,2024-10-16,9,True,True,+1-859-910-6153x4336,Shop_18,False,False,False,0,False,8.406865382546002,1.0,0,0
5381d835-7374-4f48-a1dd-6cf7142bd322,20059.66,2025-03-29,Natural Disaster,Flood damage,1064.32,1292,250000,500,2021-12-14,c242b13a-c8b5-491a-bc4c-944246079989,31,Office Manager,"36710 Cassandra Key Apt. 418
Alexaland, PR 20829",0,14,2025-04-12,8,False,False,001-857-356-7937x7066,Shop_14,False,False,False,0,False,18.847395520144318,0.08023864,0,0
a30dd366-ba6b-441e-a90a-91f1151b5289,4878.96,2023-10-11,Personal Injury,Product liability,4892.73,1031,50000,2500,2022-09-01,700bfc99-8f50-421d-a334-76f0326cf871,37,Retail Worker,"07461 Cobb Gateway Suite 004
Lake Mindyfort, ME 37687",2,1,2023-10-12,9,False,True,(638)776-2157x7405,Shop_16,False,False,False,1,False,0.9971856202978706,0.0975792,0,0
3a2ffe02-7a43-4735-b865-c17ec7e9e14a,5544.93,2022-06-25,Theft,Vehicle stolen from parking lot,2964.44,2979,25000,250,2017-05-02,4398a63b-ee41-4dfc-a6cb-1fa0677f812c,26,Nurse,"91323 Charles Extension Apt. 724
Lake Richardshire, WV 60351",0,0,2022-06-25,6,False,True,+1-911-871-2518x1199,Shop_7,False,False,False,0,False,1.870481440002159,0.2217972,0,0
4a25cec8-c3fa-463d-829f-8b3904edf187,20599.84,2024-02-13,Personal Injury,Product liability,3946.8,1726,25000,1000,2020-10-06,6553b96b-ab96-4b35-a263-7d77c186cbce,30,Salesperson,"USNS Mason
FPO AA 51294",2,0,2024-02-13,9,False,False,5348471349,Shop_1,False,True,True,5,True,5.219377723725549,0.8239936,0,0
88c1399d-4361-4730-b488-a01dc6965985,15508.88,2021-01-09,Fire,Electrical fire,678.35,3261,100000,2500,2016-07-24,7decd8e7-992d-4058-acd3-74a8d910bccf,64,Doctor,"1566 Patrick Square Suite 688
Port Bryanshire, SC 79981",0,0,2021-01-09,10,False,True,+1-229-704-5057x32663,Shop_5,False,False,False,0,False,22.86265202329181,0.1550888,0,0
320adbb9-4ce6-40d7-986a-742811e27d8b,27753.91,2022-03-18,Property Damage,Hail damage,3474.25,3008,250000,5000,2017-04-03,48a68392-dac9-4873-87d7-0307b0523e5e,21,Accountant,"471 Ferguson Mount Suite 534
Hodgesmouth, MP 61189",1,0,2022-03-18,8,True,False,448.515.3375x504,Shop_15,False,False,False,0,False,7.988460818881773,0.11101564,0,0
9ad2bb72-b04b-4584-b95c-ec2d7bd15655,201008.74,2025-05-31,Bodily Injury,Concussion,1668.05,41,250000,2500,2025-05-18,16718639-fcb8-4f9e-8769-0baaa104bdce,57,Retail Worker,"433 Jill Springs
New Roberttown, CO 29158",0,0,2025-05-31,3,False,True,001-946-995-4899x529,Shop_3,True,False,False,5,True,120.50522466352926,0.80403496,1,0
3c884bee-24d4-4ba9-8cf7-fbd88d9a58d8,8993.61,2020-07-05,Collision,Rear-ended at traffic light,1133.11,2849,50000,500,2017-09-09,3c7c5372-4d9e-4b9f-a3ee-785f134afb23,61,Doctor,"USCGC Lloyd
FPO AP 77201",0,0,2020-07-05,9,True,False,(655)639-8358,Shop_17,False,False,False,0,False,7.937102311337823,0.1798722,0,0
aab060a0-d3df-42d2-947e-021d5d066099,23231.71,2019-05-15,Personal Injury,Dog bite,1723.55,3111,250000,5000,2016-12-21,1231b8b8-7ba4-4b47-8b89-9eaeec750ed7,71,Retail Worker,"71320 Higgins Pass
Sandrastad, MT 59926",0,1,2019-05-16,9,False,False,317-366-0456x893,Shop_11,False,False,False,0,False,13.478988134954019,0.09292684,0,0
818401b3-5b01-4766-ac75-b42e206bf71e,21585.44,2025-04-04,Collision,Rear-ended at traffic light,2571.1,650,250000,5000,2023-09-17,80b51339-20f0-44ea-9f00-87ca21920755,19,Lawyer,"Unit 9829 Box 9316
DPO AP 34536",0,2,2025-04-06,9,False,True,(997)302-4891x055,Shop_3,False,False,False,0,False,8.395410524678153,0.08634175999999999,0,0
368df03e-9786-4f9d-a0b5-34d6ac969a01,8070.95,2021-10-11,Bodily Injury,Concussion,4264.47,2344,500000,1000,2019-01-27,1622de6f-68cb-4fef-88b9-af52cbd2dd5a,30,Teacher,"1929 Douglas Pike
Tiffanyview, WV 15112",0,1,2021-10-12,6,True,True,+1-362-540-8851x63238,Shop_3,False,False,False,0,False,1.8926033012308678,0.0161419,0,0
e2656390-88f7-4221-9c34-9aeff9277b5d,25000.0,2024-12-04,Collision,Hit parked car,1208.11,922,25000,5000,2022-12-19,fcf6e548-88d8-45c8-b945-80b14d48f9c2,39,Unemployed,"5474 Rivera Camp
Lake Stephanie, GA 87044",0,0,2024-12-04,8,True,True,(203)797-3540,Shop_1,False,False,False,0,False,20.69347989835363,1.0,0,0
a80d36f9-f596-4d22-8d1b-d6ff3b3d5479,25000.0,2025-06-10,Theft,Carjacking,3628.63,996,25000,2500,2022-10-06,05326139-73af-41a5-ae4a-57cc76c1c6e1,65,Lawyer,"Unit 9078 Box 6114
DPO AE 90311",1,0,2025-06-10,9,True,True,400.482.6374x646,Shop_9,False,False,False,0,False,6.889652568600271,1.0,0,0
4df3f379-271a-448c-8713-0e0ec60a1600,12043.92,2025-02-09,Collision,Highway collision,3742.45,759,50000,500,2023-05-31,9f0e185e-5cc2-4c61-867a-195ecaa65ccc,34,Doctor,"USCGC Simpson
FPO AP 84601",3,0,2025-02-09,6,True,False,689.511.4803x01645,Shop_5,False,False,False,0,False,3.2181912918008257,0.2408784,0,1
6f627524-90ac-4063-8476-444d0658a5a8,16968.61,2024-06-25,Bodily Injury,Broken arm,3472.4,485,25000,1000,2024-02-29,3251561e-b43d-4643-9d3c-98592ccb87cb,57,Retail Worker,"73510 Ward Pines
Travisborough, AS 53010",0,0,2024-06-25,9,True,True,(658)985-7669,Shop_6,False,False,False,0,False,4.886709480474599,0.6787444,0,0
c2c1e127-128b-4c0b-aea2-6b40963fdf1f,8756.55,2024-07-22,Personal Injury,Product liability,1992.33,2427,50000,250,2018-11-05,9c9bb562-427c-44d9-b106-e2507a976b2d,20,Retail Worker,"58073 Hardin Walk Suite 611
Rodgersview, AR 94083",0,1,2024-07-23,9,False,True,955-539-0159,Shop_5,False,False,False,0,False,4.395130324795591,0.17513099999999998,0,0
ddcfbd70-8299-426f-aba0-e3f52689703f,23902.48,2022-11-22,Natural Disaster,Hurricane damage,2996.97,1709,100000,250,2020-10-23,84023d6b-7c03-42b9-90ef-8b317c2b89e4,37,Teacher,"408 Leon River Suite 347
Rebeccafort, RI 97107",0,0,2022-11-22,8,True,True,(924)458-3140x91714,Shop_13,False,False,False,0,False,7.975548637457165,0.2390248,0,0
ff366e1e-49c9-4959-b64b-61de5a27dc25,19822.49,2025-02-23,Fire,Electrical fire,4573.88,418,50000,250,2024-05-06,1658568a-6bd1-4c45-86ec-4c32763bf188,21,Lawyer,"472 Taylor Way
Petersenland, MA 61910",0,7,2025-03-02,8,True,True,255.313.6493,Shop_7,False,False,False,0,False,4.333845662763343,0.3964498,0,0
9db54283-89a3-4811-895c-4fdea3fa4069,2419.69,2025-05-05,Personal Injury,Slip and fall,1429.25,100,250000,2500,2025-03-20,1519fd38-66fb-471d-b3a9-dcaa6c6f6d2e,58,Accountant,"104 Bill Circle
Hunterhaven, WI 54952",3,0,2025-05-05,3,False,True,(741)841-8328,Shop_15,False,False,False,2,True,1.6929788350533497,0.00967876,0,1
82f1a248-4c5a-48ab-9a4f-fa5c1be6f417,15253.88,2021-04-11,Theft,Break-in theft,4404.1,1576,25000,500,2021-03-05,cd7b6b30-914f-4b7a-a412-30e0165534dc,75,Doctor,"90280 Jeffrey Gardens
South Adriana, PA 15483",0,0,2021-04-11,9,False,False,+1-637-773-5671,Shop_19,False,False,False,0,False,3.4635634976499166,0.6101552,0,0
2baef3b7-1cb2-4fc4-81d4-1bacfcdc8e27,9827.12,2021-11-28,Bodily Injury,Whiplash from collision,2767.41,2371,50000,500,2018-12-31,16d44c19-1441-4349-bd0c-f77354d6bcdb,21,Office Manager,"6625 Henderson Corner
New Benjamin, NJ 79463",1,0,2021-11-28,9,True,True,+1-616-552-5081x59590,Shop_1,False,False,False,0,False,3.5510170159101837,0.1965424,0,0
95e227eb-a79e-4da5-9ede-0825069cbfeb,9263.92,2024-12-10,Collision,Highway collision,2993.32,1519,50000,500,2021-05-01,51901ea7-0068-4c3b-8489-0ca735b4c46f,46,Accountant,"456 Stephen Lodge
Brettton, WA 56694",2,0,2024-12-10,10,False,False,(876)210-6535x079,Shop_15,False,False,False,0,False,3.0948645650982853,0.1852784,0,0
e5ae565c-ee15-4d4e-8445-99901a6585ab,18227.19,2021-05-16,Personal Injury,Product liability,2959.49,2809,50000,1000,2017-10-19,4832daf1-4330-4aa7-9b0f-a7c153cadfcd,69,Self-employed,"89147 Jackson Motorway
Michelleberg, AL 25139",2,14,2021-05-30,9,True,False,001-923-687-3518x6647,Shop_7,False,False,False,0,False,6.158895620529213,0.3645438,0,0
f7810e46-b358-473d-8a20-2e17a481c2ac,20055.89,2019-02-15,Natural Disaster,Earthquake damage,1336.05,3445,25000,500,2016-01-22,d996b7ee-29c8-40e7-8942-723de445bd28,45,Engineer,"4351 Sanchez Shore
East Charles, WI 42185",0,1,2019-02-16,10,False,True,627.748.1044x30947,Shop_8,False,False,False,0,False,15.011331911230867,0.8022355999999999,0,0
92abec89-025a-45f8-acb9-f1be86c81261,23481.74,2024-06-07,Personal Injury,Assault,1968.8,593,100000,250,2023-11-13,5fb84340-b3df-4319-8bb6-60533fbc5dee,51,Unemployed,"5252 Edwards Loaf Apt. 679
South Wesley, NY 30837",0,1,2024-06-08,8,True,True,(896)630-9567x55037,Shop_6,False,False,False,1,False,11.9269301097115,0.2348174,0,0
35db0948-970c-4ff7-8731-e258791a5b62,13443.23,2024-09-09,Fire,Garage fire,3562.98,2436,50000,1000,2018-10-27,f24c8983-b4b0-426b-8503-f5175f0746c1,26,Teacher,"779 Harris Flat Apt. 061
Johnmouth, NV 86392",2,1,2024-09-10,6,False,False,905-226-0270x68756,Shop_20,False,False,False,0,False,3.7730298794829045,0.2688646,0,0
3afc9cc5-52c5-4d33-9d67-9e09af455335,16252.25,2017-05-06,Personal Injury,Slip and fall,2583.08,3529,25000,1000,2015-10-30,09152bae-236b-414c-be0a-30c7161f6697,56,Unemployed,"37970 Williams Rue Apt. 775
Whitestad, ID 61736",0,2,2017-05-08,9,False,True,830.603.2569,Shop_20,False,False,False,0,False,6.29181055174443,0.65009,0,0
565e040d-d494-4414-a229-66c4ca39d65a,42678.01,2025-05-11,Property Damage,Hail damage,2950.49,86,50000,1000,2025-04-03,991f2102-34aa-48d4-bf3d-2b89a37afc5c,46,Teacher,"435 Harris Mountain
North Jenny, FM 38703",1,1,2025-05-12,2,True,False,(775)436-7497,Shop_2,False,False,True,3,True,14.464719419486256,0.8535602,1,0
cf3cc565-50ea-4823-b6f7-bd950fa7df9b,11285.59,2022-06-02,Personal Injury,Assault,4617.87,1735,25000,5000,2020-09-27,0089a1ea-daa4-44f8-bd67-d2df5c31b745,26,Unemployed,"99872 Alexander Ford Suite 399
Brooksshire, AS 16000",0,2,2022-06-04,9,True,False,445-518-3479,Shop_5,False,False,False,0,False,2.443895129139625,0.4514236,0,0
37a9f824-eafa-4d5b-91ae-3d4c66592d83,46618.76,2025-03-02,Collision,Intersection accident,1643.29,122,25000,1000,2025-02-26,920b725b-1787-4810-8ce0-9ecbcfa28fb8,26,Construction Worker,"48889 Clinton Mount Suite 224
Pamelabury, IN 34087",0,4,2025-03-06,8,False,False,001-459-940-1399x0490,Shop_1,False,True,True,2,True,28.369161864308797,1.8647504000000001,0,0
082f2fb9-80e3-4e4f-a4fb-2a3bdc05ae03,864.74,2025-03-12,Natural Disaster,Flood damage,2870.52,160,250000,1000,2025-01-19,d3f471e7-2cba-4bc6-a89a-5e38ad4b24ec,74,Accountant,"433 Jill Springs
New Roberttown, CO 29158",0,30,2025-04-11,4,False,True,956-619-3183,Shop_2,True,False,True,3,True,0.30124855426891295,0.00345896,0,0
e03e06cf-81c3-4be4-a9b4-f4c1112429ea,28956.84,2024-05-30,Bodily Injury,Broken arm,4159.89,1256,100000,250,2022-01-19,e485d6ce-8c24-417f-8f2d-f64eb3c0e6a9,73,Retail Worker,"7551 Roberson Shore Suite 983
East Chelsea, OR 09971",0,1,2024-05-31,8,False,False,+1-909-919-1770x1982,Shop_6,False,False,False,0,False,6.960962910076948,0.2895684,0,0
4a82a7ea-531c-4aba-bdeb-0d101aee17e9,7432.05,2023-01-16,Personal Injury,Slip and fall,780.85,1009,500000,2500,2022-09-23,cce120ce-29f0-4c1d-a3ba-5ebfde2b4608,25,Construction Worker,"0939 Joseph Ridge Suite 479
West Jeffery, VT 44536",2,1,2023-01-17,7,False,True,(462)867-1889,Shop_15,False,False,False,0,False,9.517897163347634,0.0148641,0,0
6ee73152-2b38-4379-9139-6c2cbabf8571,14364.75,2024-03-29,Property Damage,Shopping cart damage,2598.47,1338,100000,500,2021-10-29,b32e98a7-7c6a-4cce-bfc6-4af0d4ca8bd2,21,Lawyer,"2772 Miller Roads
West Dana, OR 36814",0,1,2024-03-30,9,False,False,236.250.7331x4074,Shop_14,False,False,False,0,False,5.528156953899796,0.1436475,0,0
ef291efc-f9c3-4f65-85c3-cb197fe36795,27210.34,2021-09-25,Collision,Intersection accident,2274.86,3497,50000,250,2015-12-01,5653e85f-3d5f-4b58-b4a4-8ccb14233391,66,Salesperson,"960 Brown Point Suite 447
Rochafurt, KY 71668",1,0,2021-09-25,8,True,False,(299)824-4235,Shop_17,False,False,False,0,False,11.961325092533166,0.5442068,0,0
532bd70a-209f-439f-b6dd-bd11ae864837,463861.45,2025-06-18,Theft,Catalytic converter theft,2657.32,130,500000,5000,2025-02-18,ccc10250-7edd-4483-8cd4-e7bc7d338ca2,39,Nurse,"386 Shane Harbors
Port Lindachester, MA 36922",1,49,2025-08-06,4,False,True,001-268-762-1102x25803,Shop_3,True,False,True,1,True,174.5598761157858,0.9277229,0,0
12a939d4-7ce2-4ae4-962e-0cca0b4789e8,33325.57,2025-03-25,Natural Disaster,Hurricane damage,2975.42,268,100000,1000,2024-10-03,3a9871c9-4831-4637-b31e-53bbcd01ea44,26,Engineer,"251 Gary Tunnel
East Krista, VI 58678",0,2,2025-03-27,7,True,True,001-791-206-5174,Shop_3,False,False,False,0,False,11.200291051347373,0.3332557,0,0
341d3f96-bcdd-4813-8176-6b6dc29cf031,8298.85,2024-08-25,Theft,Catalytic converter theft,1906.47,1010,500000,2500,2022-09-22,a1d6a1c5-772d-4cb1-93b8-5aa9a478764e,50,Unemployed,"2412 Clark Burg Suite 966
East Codymouth, WY 96128",3,0,2024-08-25,7,True,True,001-910-700-2883x54092,Shop_14,False,False,False,0,False,4.352992703792874,0.0165977,0,1
13cc4591-0920-4bf2-8610-4526fec08c06,20008.44,2023-08-19,Theft,Break-in theft,3762.06,722,50000,2500,2023-07-07,1e9a36d1-87b2-4a30-91a8-89d8750d193a,53,Lawyer,"152 Johnson Spurs
Watkinsside, CA 41525",2,0,2023-08-19,9,True,False,001-654-247-5124x5737,Shop_3,False,False,False,0,False,5.318479769062694,0.4001688,0,0
